Simulacion,cantidad_individuos,p_mutacion,cantidad_maxima_generaciones,tiempo_maximo,p_optimizacion_deterministica,probabilidad_saltar_periodo,peso_seleccion_paso,peso_seleccion_demanda,peso_mover_periodo,peso_cambiar_task,intentos_mutacion,probabilidad_reducir,probabilidad_completo,Generacion 0,Generacion 1,Generacion 2,Generacion 3,Generacion 4,Generacion 5,Generacion 6,Generacion 7,Generacion 8,Generacion 9,Generacion 10,Valor_Incumbente,Hubo_Mejora,Porc_Mejora_Aptitud
2012,10,0.05,10,3600,1.0,0.33,1,4,1,1,1,0.66,0.66,1024.425426532,1009.9831785204,1016.9822989247999,1032.3050141714,1021.0495048910001,1009.6462682932,1010.6980812238,1003.172473996,1004.943831268,1000.4335908159999,993.239874887,974.727485028,True,-0.030441992981932186
2013,10,0.05,10,3600,0.0,0.33,1,4,1,1,2,0.66,0.66,1021.8300464224,1022.5555542392,1027.451773728,1033.8939859106,1036.3921254968,1029.3822224216,1017.4324225848001,1021.1975176902,1021.2642632986001,1011.1235562856,1007.9779919656,998.793427618,True,-0.01355612364825081
2014,10,0.05,10,3600,1.0,0.33,1,4,1,1,2,0.66,0.66,1024.0074643701998,1024.9254198646,1023.7310768792,1034.2666368164,1026.224857843,1025.8737423234002,1016.6378524202,1016.548428429,1018.4593175192,1016.3427168476001,1005.294887916,992.07854726,True,-0.0182738672375877
2015,10,0.05,10,3600,0.0,0.33,1,4,1,1,10,0.66,0.66,1023.6712128269999,1020.1730139576,1022.2629999431999,1025.5731155518001,1025.7884254792,1021.5379442501999,1021.1980691704,1014.977379059,1019.993671379,1014.1462033238,1006.090206081,986.629838218,True,-0.017174466299045014
2016,10,0.05,10,3600,1.0,0.33,1,4,1,1,10,0.66,0.66,1024.0074643701998,1015.416065638,1010.145212002,1009.9335594504,1009.304442075,998.0802558344,1002.15612369,990.9331426516001,998.5807508152,997.787632411,997.945341905,979.477565724,True,-0.025451105946018654
2017,10,0.05,10,3600,0.0,0.33,2,1,1,1,1,0.33,0.33,1031.2658844022,1026.1979896110001,1019.8544991992,1021.4137348578,1029.3401726608001,1028.4429610002,1023.1521641912001,1014.6574513416001,1005.5232643478,1014.3082555624,1007.7297685906,992.120505432,True,-0.02282254864393523
2018,10,0.05,10,3600,1.0,0.33,2,1,1,1,1,0.33,0.33,1031.2658844022,1026.3325461794,1019.4128674187999,1016.2690790258,1014.4530889636001,1015.5833189406,1018.0119404482,1012.224961658,1006.7237981313999,1004.4362156650001,1003.2015916971999,999.90656474,True,-0.027213440422562196
2019,10,0.05,10,3600,0.0,0.33,2,1,1,1,2,0.33,0.33,1041.8509717702,1032.8668478366,1034.3001301846,1030.1731154904,1024.7213142986,1020.449379604,1026.381432353,1021.4095943112,1020.9210635402,1013.3685440053999,1015.4009460228001,1003.160774614,True,-0.025387532827712268
2020,10,0.05,10,3600,1.0,0.33,2,1,1,1,2,0.33,0.33,1013.6704465432,1008.4132462006,1007.5485294662,1009.0394776365999,1016.0511755706,1024.8334447470002,1015.6808222994001,1016.6625821196,1020.5046231672001,1009.1694371945999,1003.0392090811999,983.77831975,True,-0.010487863682180442
2021,10,0.05,10,3600,0.0,0.33,2,1,1,1,10,0.33,0.33,1031.3442786632,1029.0811969218,1031.6057825317998,1034.556720953,1036.146970218,1032.3152731942,1032.2028699582002,1016.321595,1018.4459610445999,1033.1260267004,1040.3968882694,1025.870511488,False,0.008777485650023545
2022,10,0.05,10,3600,1.0,0.33,2,1,1,1,10,0.33,0.33,1031.2658844022,1029.9394199071999,1019.3302868164001,1015.4418953516,1012.9255654553999,1013.2143634288001,1009.0919024405999,1006.292675241,1006.7471502716,1006.7941793864,1006.9397241094,999.154774582,True,-0.023588640583123096
2023,10,0.05,10,3600,0.0,0.33,2,1,1,1,1,0.33,0.66,1013.6704465432,1009.4498230126001,1023.3721173542001,1016.0885412782,1012.272720745,1018.0225882135999,1018.6981922032,1017.03475758,1021.4567006876001,1009.3313464667999,1009.5624321398,995.618399894,True,-0.004052613368979147
2024,10,0.05,10,3600,1.0,0.33,2,1,1,1,1,0.33,0.66,1017.1273729398001,1009.0863856576,1003.1646658758,1002.2360219508,999.3771233968,1005.3034097918,994.8622529070001,997.6387762717999,1005.4702444001999,1012.0767443384,1011.6222050048,969.85182746,True,-0.005412466601000595
2025,10,0.05,10,3600,0.0,0.33,2,1,1,1,2,0.33,0.66,1031.2658844022,1030.1698062606,1031.7261905516,1030.143447854,1026.4734928896,1022.6324126514,1016.5407874135999,1014.5810466014,1009.6346170392001,1016.8534939462,1011.9288661614,991.624845714,True,-0.01875075917207252
2026,10,0.05,10,3600,1.0,0.33,2,1,1,1,2,0.33,0.66,1031.2658844022,1030.1333837328,1029.8362057294,1032.2148284204,1026.1827373098,1017.3159387653999,1007.0989641274,1006.4241505985999,1007.7912963087999,1003.7840857233999,997.6009002762,964.923740368,True,-0.03264433026940944
2027,10,0.05,10,3600,0.0,0.33,2,1,1,1,10,0.33,0.66,1031.2658844022,1029.9618124484,1018.0039373065999,1018.5407926876,1020.9774081788,1030.011829055,1034.2731116472,1032.5748052229999,1025.8502124856,1018.7801289278001,1013.2641599818,1008.429661306,True,-0.017455948744813942
2028,10,0.05,10,3600,1.0,0.33,2,1,1,1,10,0.33,0.66,1031.2658844022,1029.9394199071999,1019.3302868164001,1015.4418953516,1012.9255654553999,1013.2143634288001,1009.0919024405999,1006.292675241,1006.7471502716,1006.7941793864,1006.9397241094,999.154774582,True,-0.023588640583123096
2029,10,0.05,10,3600,0.0,0.33,2,1,1,1,1,0.66,0.33,1041.8509717702,1032.5485459326,1019.0585790186,1024.2752027276,1016.0721763916001,1022.0097484784001,1019.5768665472,1020.7951526459999,1009.8611141668,997.5968393604,1005.0303151276,992.8440198220001,True,-0.035341577289157086
2030,10,0.05,10,3600,1.0,0.33,2,1,1,1,1,0.66,0.33,1041.8509717702,1032.4342727245999,1025.0328741179999,1017.2900779222,1011.7799901525999,1007.5082187918,1008.058437432,1002.1519901019999,1012.8812782532001,1002.8814243948,998.1067098564001,978.748580508,True,-0.041987062544534895
2031,10,0.05,10,3600,0.0,0.33,2,1,1,1,2,0.66,0.33,1031.3442786632,1022.4867169992,1021.0660312595999,1034.8068585514,1036.4789899868,1042.6253694514,1033.972266929,1026.2231470248,1014.5016786288,1014.3370893294001,1016.6549778308001,1002.530081644,True,-0.01424286839641915
2032,10,0.05,10,3600,1.0,0.33,2,1,1,1,2,0.66,0.33,1022.3335104398,1007.199010157,1008.918970441,1015.9935756112,1022.778912868,1026.6746377604,1015.9172925248,1011.9409466166001,1006.5656103504,1010.1491307846,1011.6526248238,960.907593582,True,-0.010447555036521419
2033,10,0.05,10,3600,0.0,0.33,2,1,1,1,10,0.66,0.33,1013.6704465432,1018.8542345496,1013.5749373619999,1017.0503184142001,1013.9362454067999,1012.5448416437999,1028.8898928514,1013.6480593946001,1013.8223861184,1003.2657164152,1006.9843296596,987.459656618,True,-0.0065959473381125636
2034,10,0.05,10,3600,1.0,0.33,2,1,1,1,10,0.66,0.33,1022.3335104398,1012.7766522566001,1011.9761319511999,1004.6349888315999,1002.1468600656001,1001.2759106780001,996.6795436842,1001.5838001738,1003.0602816956,1012.6376405699999,1015.628410549,988.899020232,True,-0.006558622819587964
2035,10,0.05,10,3600,0.0,0.33,2,1,1,1,1,0.66,0.66,1031.2658844022,1026.1979896110001,1019.8544991992,1021.4137348578,1029.3401726608001,1028.4429610002,1023.1521641912001,1014.6574513416001,1005.5232643478,1014.3082555624,1007.7297685906,992.120505432,True,-0.02282254864393523
2036,10,0.05,10,3600,1.0,0.33,2,1,1,1,1,0.66,0.66,1031.2658844022,1026.3325461794,1019.4128674187999,1016.2690790258,1014.4530889636001,1015.5833189406,1018.0119404482,1012.224961658,1006.7237981313999,1004.4362156650001,1003.2015916971999,999.90656474,True,-0.027213440422562196
2037,10,0.05,10,3600,0.0,0.33,2,1,1,1,2,0.66,0.66,1031.2658844022,1030.1698062606,1031.7261905516,1030.143447854,1026.4734928896,1022.6324126514,1016.5407874135999,1014.5810466014,1009.6346170392001,1016.8534939462,1011.9288661614,991.624845714,True,-0.01875075917207252
2038,10,0.05,10,3600,1.0,0.33,2,1,1,1,2,0.66,0.66,1013.6704465432,1008.4132462006,1007.5485294662,1009.0394776365999,1016.0511755706,1024.8334447470002,1015.6808222994001,1016.6625821196,1020.5046231672001,1009.1694371945999,1003.0392090811999,983.77831975,True,-0.010487863682180442
2039,10,0.05,10,3600,0.0,0.33,2,1,1,1,10,0.66,0.66,1031.2658844022,1029.9618124484,1018.0039373065999,1018.5407926876,1020.9774081788,1030.011829055,1034.2731116472,1032.5748052229999,1025.8502124856,1018.7801289278001,1013.2641599818,1008.429661306,True,-0.017455948744813942
2040,10,0.05,10,3600,1.0,0.33,2,1,1,1,10,0.66,0.66,1041.8509717702,1043.6758154704,1033.8558396794,1027.8922754872,1019.8754969928001,1016.3225736928,1010.2180122428001,1006.9380318566,1003.8511151078001,1002.7468555081999,1002.3262812628,986.461882772,True,-0.03793699058536554
2041,10,0.05,10,3600,0.0,0.33,2,2,1,1,1,0.33,0.33,1032.1593850566,1026.3365173294,1023.1170325576,1024.2694977158,1023.8566809476,1020.6267663298,1010.5188560308,1008.3758682498001,1010.0222725985999,1010.2188000746,1010.0316675662,1000.55285416,True,-0.021438275726366297
2042,10,0.05,10,3600,1.0,0.33,2,2,1,1,1,0.33,0.33,1018.4094985336,1008.7478128642,1003.5999977866,998.0663209946,995.1570582575999,1002.7609021124001,1001.096721556,1001.2641257384,997.4346389752,986.5385423171999,986.3646294030001,966.492983028,True,-0.03146560315545076
2043,10,0.05,10,3600,0.0,0.33,2,2,1,1,2,0.33,0.33,1032.5540211684,1021.4548385730001,1020.15804814,1017.865542017,1015.7735545566,1012.9480817555999,1016.6136012524,1016.6815218775998,1013.1512548786001,1011.555889695,1007.3483945465999,989.353717492,True,-0.0244109519744819
2044,10,0.05,10,3600,1.0,0.33,2,2,1,1,2,0.33,0.33,1026.1833795054001,1022.2059454322,1020.2039681603999,1022.8837918556001,1014.9846051820001,1015.8858890285999,1006.7627241713999,1006.4256127276,1015.7462634817999,1022.9367540382,1025.6995022782,997.587570522,True,-0.0004715309533012526
2045,10,0.05,10,3600,0.0,0.33,2,2,1,1,10,0.33,0.33,1032.5540211684,1029.5605063696,1022.4718033112,1018.9391876146001,1012.3645693123999,1015.6273635734,1011.4756041963999,1004.1999449561999,1011.1098637296,1004.2948945415999,1000.5752163922,984.891606328,True,-0.03097058761149745
2046,10,0.05,10,3600,1.0,0.33,2,2,1,1,10,0.33,0.33,1032.5540211684,1029.6730748530001,1023.2611319211999,1023.217727341,1020.6604653392,1018.7118130424,1020.1893542375999,1013.4321189440001,1012.841368729,1006.4736408506,1006.1116958392,1003.372099296,True,-0.025608660454664377
2047,10,0.05,10,3600,0.0,0.33,2,2,1,1,1,0.33,0.66,1013.2578816990001,1007.7563995098001,1005.2081837502001,1006.0635963238001,1004.4360655897999,1008.3320786222,1003.606561328,1000.2268921024,999.814231443,1009.8983042476,1000.1860670458,986.081307726,True,-0.012900777669038915
2048,10,0.05,10,3600,1.0,0.33,2,2,1,1,1,0.33,0.66,1032.5540211684,1025.4270707396,1016.2642357468,1017.6865873114,1027.6296759886,1026.1617073215998,1013.4051266186001,1012.5222059746,1018.2780741324001,1009.1925770866001,1005.7017931345999,973.066765658,True,-0.026005639882565164
2049,10,0.05,10,3600,0.0,0.33,2,2,1,1,2,0.33,0.66,1032.5540211684,1021.4548385730001,1020.15804814,1017.865542017,1015.7735545566,1012.9480817555999,1016.6136012524,1016.6815218775998,1013.1512548786001,1011.555889695,1007.3483945465999,989.353717492,True,-0.0244109519744819
2050,10,0.05,10,3600,1.0,0.33,2,2,1,1,2,0.33,0.66,1042.874198449,1034.6609316660001,1031.3723642882,1032.451553699,1010.9580524716,1014.9354990196,1003.6034987654,1007.4379894038,1006.1203481885999,1006.8632639909999,1011.0906408868001,1000.764762894,True,-0.030476885524130873
2051,10,0.05,10,3600,0.0,0.33,2,2,1,1,10,0.33,0.66,1032.1593850566,1027.8721118284,1033.9665053869999,1037.3553079066,1033.7673383944,1029.1721416644,1023.6318155307999,1025.4133392378,1024.398470122,1013.944024344,1008.296425801,997.137118092,True,-0.023119451899661254
2052,10,0.05,10,3600,1.0,0.33,2,2,1,1,10,0.33,0.66,1042.874198449,1035.085540169,1028.8100939698002,1024.129742047,1037.8416047364,1030.4516114940002,1025.4735199044,1021.3073521186001,1017.6700013148,1009.8837247452,1002.5282668222001,952.184685,True,-0.03868724692470468
2053,10,0.05,10,3600,0.0,0.33,2,2,1,1,1,0.66,0.33,1032.5540211684,1025.2352961840002,1017.7256712756,1017.9909031948,1019.2973388488001,1014.4612412964,1020.5117009972,1016.0021810047999,1015.7139028682001,1017.9958747991999,1004.4893760827999,988.981899772,True,-0.02717983225114272
2054,10,0.05,10,3600,1.0,0.33,2,2,1,1,1,0.66,0.33,1032.5540211684,1025.4270707396,1016.2642357468,1017.6865873114,1027.6296759886,1026.1617073215998,1013.4051266186001,1012.5222059746,1018.2780741324001,1009.1925770866001,1005.7017931345999,973.066765658,True,-0.026005639882565164
2055,10,0.05,10,3600,0.0,0.33,2,2,1,1,2,0.66,0.33,1026.1833795054001,1022.1471516629999,1020.8372819986,1026.736335586,1032.0638922798,1019.182779415,1018.2227337923999,1010.0190301884,1009.1562683308,1016.1054127182,1021.0898458223999,992.275880276,True,-0.004963570629506045
2056,10,0.05,10,3600,1.0,0.33,2,2,1,1,2,0.66,0.33,1032.5540211684,1021.4108679282001,1018.2108748102,1011.4284397866,1007.6612112982,1007.7587328843999,1001.0944532074,1006.6024916344,998.4854873744,998.7194825114,1002.5874577751999,983.381692098,True,-0.02902178750830966
2057,10,0.05,10,3600,0.0,0.33,2,2,1,1,10,0.66,0.33,1013.2578816990001,1006.5101702972,1005.2090145394001,1012.6621498402001,1007.9900993476,1013.3071566844001,1013.4726780764,1007.2217805758,1011.7077499736,1012.313001189,1015.176059204,1005.633519124,False,0.0018930792838083444
2058,10,0.05,10,3600,1.0,0.33,2,2,1,1,10,0.66,0.33,1013.2578816990001,1006.730197218,1007.8127101004,1016.0722379348001,1015.9812866626,1019.8477435164001,1019.8658677482001,1016.1579746740001,1008.3047708974,1004.8168833288,1008.6185364894,979.294633988,True,-0.004578642114109231
2059,10,0.05,10,3600,0.0,0.33,2,2,1,1,1,0.66,0.66,1032.5540211684,1025.2352961840002,1017.7256712756,1017.9909031948,1019.2973388488001,1014.4612412964,1020.5117009972,1016.0021810047999,1015.7139028682001,1017.9958747991999,1004.4893760827999,988.981899772,True,-0.02717983225114272
2060,10,0.05,10,3600,1.0,0.33,2,2,1,1,1,0.66,0.66,1018.4094985336,1008.7478128642,1003.5999977866,998.0663209946,995.1570582575999,1002.7609021124001,1001.096721556,1001.2641257384,997.4346389752,986.5385423171999,986.3646294030001,966.492983028,True,-0.03146560315545076
2061,10,0.05,10,3600,0.0,0.33,2,2,1,1,2,0.66,0.66,1032.1593850566,1031.8143197566,1027.9335693876,1027.0453752138,1026.7484577385999,1022.7387491495999,1020.8670274716,1017.7407797620001,1014.9370535513999,1014.0395418556,1014.4065465718,1006.708894274,True,-0.01719970650058712
2062,10,0.05,10,3600,1.0,0.33,2,2,1,1,2,0.66,0.66,1026.1833795054001,1022.2059454322,1020.2039681603999,1022.8837918556001,1014.9846051820001,1015.8858890285999,1006.7627241713999,1006.4256127276,1015.7462634817999,1022.9367540382,1025.6995022782,997.587570522,True,-0.0004715309533012526
2063,10,0.05,10,3600,0.0,0.33,2,2,1,1,10,0.66,0.66,1032.5540211684,1029.5605063696,1022.4718033112,1018.9391876146001,1012.3645693123999,1015.6273635734,1011.4756041963999,1004.1999449561999,1011.1098637296,1004.2948945415999,1000.5752163922,984.891606328,True,-0.03097058761149745
2064,10,0.05,10,3600,1.0,0.33,2,2,1,1,10,0.66,0.66,1032.5540211684,1029.6730748530001,1023.2611319211999,1023.217727341,1020.6604653392,1018.7118130424,1020.1893542375999,1013.4321189440001,1012.841368729,1006.4736408506,1006.1116958392,1003.372099296,True,-0.025608660454664377
2065,10,0.05,10,3600,0.0,0.33,2,4,1,1,1,0.33,0.33,1021.6127830392,1015.0162625024001,1013.9458219157999,1019.9473815342001,1028.3857379588,1024.8265654995998,1021.0227312753999,1019.4009893646,1018.7410183044,1014.8109314502001,1015.493214408,1008.001372466,True,-0.005990105774709428
2066,10,0.05,10,3600,1.0,0.33,2,4,1,1,1,0.33,0.33,1024.5135040421999,1017.1461416477999,1011.3845376428001,1014.5741124857999,1020.6035574968,1017.8597913997999,1015.4171808478001,1013.9964573198,1006.303325522,1008.7609658969999,1010.790943636,1002.358511112,True,-0.01339422111280897
2067,10,0.05,10,3600,0.0,0.33,2,4,1,1,2,0.33,0.33,1031.6361339024002,1025.7529794856,1016.0749021112,1019.7612950416,1020.2257218573999,1016.3285072344,1016.6902690498,1012.7337159845999,1006.3179747350001,1005.7463213478001,1001.9339677820001,993.0125621340001,True,-0.028791320063639908
2068,10,0.05,10,3600,1.0,0.33,2,4,1,1,2,0.33,0.33,1016.693242866,1013.3589231563999,1020.5220300569999,1022.0352270584001,1027.3362656674,1035.2667704746,1035.1668209888,1035.2730363318,1022.8888746831999,1016.6762823416,1020.1881933840001,1009.782259274,False,0.003437566387426796
2069,10,0.05,10,3600,0.0,0.33,2,4,1,1,10,0.33,0.33,1024.5135040421999,1015.6039089230001,1012.6194924926,1013.3132087038,1010.3101431938,1003.7545806058,1001.5784421962001,1002.9454344121999,998.6195345911999,1003.7389725831999,1004.3907605652,987.589710306,True,-0.01964126719423993
2070,10,0.05,10,3600,1.0,0.33,2,4,1,1,10,0.33,0.33,1031.6361339024002,1026.216979558,1027.2682776637998,1022.3975788058,1027.5695067146,1032.4571886656,1020.2200676912,1035.2098372579999,1024.6009436708,1013.2630948086,1023.150657541,1004.711589084,True,-0.00822526090599591
2071,10,0.05,10,3600,0.0,0.33,2,4,1,1,1,0.33,0.66,1020.7505382687999,1018.356878041,1017.873118949,1017.4341217650001,1012.682269882,1019.6368087018,1020.9555029464,1012.6991113484,1010.2222438392,1007.0721503974,1004.6800272426001,993.122320836,True,-0.015743818321620015
2072,10,0.05,10,3600,1.0,0.33,2,4,1,1,1,0.33,0.66,1024.5135040421999,1017.1461416477999,1011.3845376428001,1014.5741124857999,1020.6035574968,1017.8597913997999,1015.4171808478001,1013.9964573198,1006.303325522,1008.7609658969999,1010.790943636,1002.358511112,True,-0.01339422111280897
2073,10,0.05,10,3600,0.0,0.33,2,4,1,1,2,0.33,0.66,1024.5135040421999,1021.4547488976001,1012.4963456454,1006.0214589179999,1002.7496225084,1001.3111645033999,995.3947972093999,990.8592791364001,991.410811797,987.8821690858,987.6867609533999,974.316522036,True,-0.03594559070573564
2074,10,0.05,10,3600,1.0,0.33,2,4,1,1,2,0.33,0.66,1024.5135040421999,1021.554366883,1011.6302478964001,1007.4223355122,1014.8406015516,1012.546086922,1013.6435253661999,1026.148472178,1024.0722623118,1012.8125426959999,1013.4149347059999,1000.228356068,True,-0.010833014198847291
2075,10,0.05,10,3600,0.0,0.33,2,4,1,1,10,0.33,0.66,1016.693242866,1020.9058560576001,1015.5539649966,1026.854541848,1022.4718556966,1021.6492093520001,1024.9459835586,1027.5112031138,1020.5380882296,1034.848501667,1017.0362228326,989.785907384,False,0.0003373485257294663
2076,10,0.05,10,3600,1.0,0.33,2,4,1,1,10,0.33,0.66,1021.6127830392,1019.5453230749999,1020.4854665748001,1018.8728197050001,1020.3270452838,1030.4713840066001,1042.2835990278,1036.3898953324,1030.7225055658,1029.3474568944,1026.6384205968,1001.98365943,False,0.004919317417553368
2077,10,0.05,10,3600,0.0,0.33,2,4,1,1,1,0.66,0.33,1031.6361339024002,1025.0751212448,1021.6424045656,1013.1585782568,1020.3349230308,1022.4097947396,1020.2035919996,1014.2927475528,1016.9140053671999,1012.2613297564,1019.5389777185999,996.841943078,True,-0.01172618502421005
2078,10,0.05,10,3600,1.0,0.33,2,4,1,1,1,0.66,0.33,1019.400304862,1019.2530357408001,1012.1453533844,1011.9679575713999,1021.4409382198,1017.74364881,1024.1621315092,1020.6877935037999,1012.1404034252,1002.3565060499999,1000.0867441998,977.55118282,True,-0.018946002438967793
2079,10,0.05,10,3600,0.0,0.33,2,4,1,1,2,0.66,0.33,1024.5135040421999,1021.4547488976001,1012.4963456454,1006.0214589179999,1002.7496225084,1001.3111645033999,995.3947972093999,990.8592791364001,991.410811797,987.8821690858,987.6867609533999,974.316522036,True,-0.03594559070573564
2080,10,0.05,10,3600,1.0,0.33,2,4,1,1,2,0.66,0.33,1021.6127830392,1017.6312941079999,1021.9259209406,1017.1564267578,1021.7395130724001,1022.3077934244,1019.5578283202,1028.2888773196,1015.7607244522,1013.133540437,1019.1232700192,1003.1296666759999,True,-0.0024368459961845246
